Country;Subject Descriptor;Units;Scale;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;Estimates Start After
Algeria;Inflation, end of period consumer prices;Percent change;Units;0.300;4.200;2.100;5.563;2.190;1.226;3.839;4.803;4.863;5.753;2.725;5.160;9.035;1.148;5.253;4.362;6.957;4.933;2.702;2.434;3.516;8.485;9.295;7.838;2022
Algeria;Volume of imports of goods and services;Percent change;Units;7.600;11.200;23.200;-2.911;21.906;6.465;0.444;24.570;37.277;3.624;-0.038;5.989;7.324;7.660;9.293;-6.093;-1.260;-0.819;-1.609;-9.688;-18.972;-5.704;-4.914;3.000;2022
Algeria;Volume of Imports of goods;Percent change;Units;4.109;4.368;27.784;7.060;25.507;6.701;1.089;21.025;33.910;2.596;-0.157;7.014;11.404;9.578;11.371;-5.562;-1.864;-1.974;-2.950;-7.756;-18.154;-4.079;-6.360;3.000;2022
Algeria;Volume of exports of goods and services;Percent change;Units;3.325;-1.696;5.798;6.754;2.729;4.954;-3.007;-1.882;-3.568;-8.443;-3.218;-4.822;-3.652;-6.394;0.311;5.733;9.612;0.042;-7.913;-2.954;-4.154;15.855;28.717;9.262;2022
Algeria;Volume of exports of goods;Percent change;Units;4.952;-2.225;3.640;7.286;3.386;5.276;-2.356;-1.933;-3.264;-10.312;-2.883;-3.815;-4.004;-6.890;0.474;1.755;7.883;2.628;-6.888;-4.463;-9.322;23.775;32.281;9.262;2022
Algeria;Unemployment rate;Percent of total labor force;Units;29.496;27.306;25.664;23.716;17.656;15.265;12.512;13.793;11.343;10.167;9.961;9.971;10.969;9.829;10.600;11.214;10.498;11.709;11.731;11.383;n/a;n/a;n/a;n/a;2019
Algeria;Employment;Persons;Millions;;;;;;;;;;;;;;;;;;;;;;;;;
Algeria;Population;Persons;Millions;30.506;30.954;31.414;31.885;32.366;32.855;33.351;33.858;34.591;35.268;35.978;36.717;37.495;38.297;39.114;39.963;40.836;41.721;42.578;43.424;43.851;44.577;45.291;45.973;2019
Algeria;General government revenue;National currency;Billions;1,578.159;1,479.104;1,603.284;1,947.437;2,215.165;3,080.695;3,639.905;3,725.646;5,253.052;3,667.483;4,462.327;5,838.342;6,339.339;5,957.546;5,738.068;5,104.736;5,011.581;6,047.885;6,826.881;6,601.576;5,640.941;6,597.538;9,467.321;10,321.797;2022
Algeria;General government revenue;Percent of GDP;Units;35.265;32.241;32.709;34.243;33.445;39.275;40.707;37.736;45.092;33.585;33.742;36.662;35.995;32.678;29.802;27.039;25.332;28.702;30.096;28.591;26.987;26.225;29.559;31.066;2022
Algeria;General government total expenditure;National currency;Billions;1,179.305;1,334.509;1,592.749;1,536.986;1,793.709;2,184.024;2,489.214;3,268.754;4,346.051;4,380.509;4,640.492;6,006.869;7,050.227;6,101.260;7,113.742;7,724.882;7,355.316;7,638.168;8,222.845;8,566.208;7,839.467;8,186.378;10,258.576;11,314.387;2022
Algeria;General government total expenditure;Percent of GDP;Units;26.352;29.089;32.494;27.026;27.082;27.843;27.838;33.108;37.306;40.114;35.090;37.721;40.031;33.466;36.947;40.918;37.179;36.249;36.250;37.099;37.506;32.540;32.030;34.054;2022
Algeria;General government net lending/borrowing;National currency;Billions;398.854;144.595;10.535;410.451;421.456;896.671;1,150.691;456.892;907.001;-713.026;-178.165;-168.527;-710.888;-143.714;-1,375.674;-2,620.146;-2,343.735;-1,590.283;-1,395.964;-1,964.632;-2,198.526;-1,588.840;-791.255;-992.590;2022
Algeria;General government net lending/borrowing;Percent of GDP;Units;8.913;3.152;0.215;7.217;6.363;11.431;12.869;4.628;7.786;-6.529;-1.347;-1.058;-4.036;-0.788;-7.145;-13.879;-11.847;-7.547;-6.154;-8.509;-10.518;-6.315;-2.470;-2.987;2022
Algeria;General government structural balance;National currency;Billions;;;;;;;;;;;;;;;;;;;;;;;;;
Algeria;General government structural balance;Percent of potential GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Algeria;General government primary net lending/borrowing;National currency;Billions;561.105;292.131;147.735;524.422;506.700;969.903;1,219.243;537.389;968.438;-675.594;-144.959;-130.840;-668.864;-99.506;-1,337.876;-2,577.592;-2,296.902;-1,421.207;-1,294.169;-1,850.701;-2,026.838;-1,444.898;-401.121;-592.910;2022
Algeria;General government primary net lending/borrowing;Percent of GDP;Units;12.538;6.368;3.014;9.221;7.650;12.365;13.636;5.443;8.313;-6.187;-1.096;-0.822;-3.798;-0.546;-6.949;-13.653;-11.610;-6.745;-5.705;-8.015;-9.697;-5.743;-1.252;-1.785;2022
Algeria;General government net debt;National currency;Billions;2,591.575;2,046.068;2,043.595;1,605.426;1,443.461;146.981;-921.632;-1,952.334;-3,919.521;-3,951.276;-4,041.678;-4,535.205;-4,706.287;-4,997.483;-3,756.278;-1,275.287;2,331.745;4,008.727;5,245.902;6,257.387;8,096.962;11,422.159;11,406.811;13,324.168;2022
Algeria;General government net debt;Percent of GDP;Units;57.910;44.600;41.691;28.229;21.793;1.874;-10.307;-19.775;-33.645;-36.183;-30.562;-28.479;-26.722;-27.412;-19.509;-6.755;11.786;19.024;23.126;27.100;38.738;45.402;35.615;40.103;2022
Algeria;General government gross debt;National currency;Billions;2,389.995;2,293.935;2,319.126;2,173.872;2,165.151;1,989.667;2,009.414;1,263.196;889.728;974.348;1,258.107;1,350.111;1,511.652;1,180.921;1,319.421;1,459.571;3,579.684;5,060.389;7,824.263;9,439.602;9,608.158;13,870.641;15,400.846;16,442.210;2022
Algeria;General government gross debt;Percent of GDP;Units;53.406;50.003;47.312;38.224;32.690;25.366;22.473;12.794;7.637;8.922;9.513;8.478;8.583;6.478;6.853;7.731;18.094;24.015;34.493;40.882;45.967;55.134;48.085;49.487;2022
Algeria;Gross domestic product corresponding to fiscal year, current prices;National currency;Billions;4,475.172;4,587.607;4,901.720;5,687.159;6,623.355;7,843.981;8,941.655;9,872.971;11,649.694;10,920.163;13,224.716;15,924.670;17,611.810;18,231.035;19,253.765;18,879.025;19,783.349;21,071.656;22,683.845;23,090.099;20,902.124;25,157.827;32,028.423;33,225.060;2022
Algeria;Current account balance;U.S. dollars;Billions;9.142;7.060;4.359;8.808;11.116;21.183;28.950;30.600;34.449;0.411;12.157;19.802;12.290;0.835;-9.436;-27.290;-26.473;-22.331;-16.884;-16.911;-18.681;-4.512;19.064;5.277;2022
Algeria;Current account balance;Percent of GDP;Units;15.386;11.883;7.086;11.987;12.094;19.789;23.520;21.476;19.098;0.273;6.838;9.070;5.411;0.363;-3.949;-14.555;-14.645;-11.753;-8.680;-8.746;-11.338;-2.427;8.449;2.156;2022
Andorra;Gross domestic product, constant prices;National currency;Billions;1.992;2.153;2.251;2.447;2.646;2.789;2.923;2.968;2.803;2.655;2.602;2.602;2.473;2.385;2.445;2.480;2.572;2.581;2.622;2.674;2.375;2.572;2.818;2.882;2022
Andorra;Gross domestic product, constant prices;Percent change;Units;n/a;8.119;4.546;8.694;8.136;5.398;4.809;1.553;-5.559;-5.303;-1.975;-0.008;-4.974;-3.548;2.504;1.434;3.710;0.346;1.589;2.016;-11.184;8.287;9.565;2.275;2022
Andorra;Gross domestic product, current prices;National currency;Billions;1.551;1.729;1.866;2.092;2.332;2.541;2.755;2.888;2.789;2.645;2.602;2.607;2.482;2.405;2.463;2.515;2.617;2.656;2.725;2.818;2.531;2.811;3.210;3.446;2022
Andorra;Gross domestic product, current prices;U.S. dollars;Billions;1.429;1.547;1.758;2.362;2.896;3.158;3.456;3.952;4.082;3.675;3.446;3.625;3.189;3.193;3.267;2.789;2.895;2.993;3.217;3.155;2.885;3.325;3.376;3.726;2022
Andorra;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;2.221;2.456;2.607;2.890;3.209;3.488;3.769;3.931;3.784;3.606;3.577;3.651;3.571;3.563;3.718;3.784;4.072;4.215;4.380;4.543;4.088;4.630;5.430;5.756;2022
Andorra;Gross domestic product, deflator;Index;Units;77.879;80.278;82.879;85.512;88.114;91.107;94.256;97.283;99.496;99.627;100.000;100.197;100.372;100.822;100.737;101.403;101.755;102.912;103.954;105.383;106.557;109.283;113.913;119.541;2022
Andorra;Gross domestic product per capita, constant prices;National currency;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;37,022.478;37,294.330;35,446.257;34,087.128;34,641.774;34,569.369;35,178.442;34,503.035;34,414.850;34,490.025;30,447.350;32,340.353;34,541.967;33,869.453;2022
Andorra;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;60,467.086;60,911.089;57,892.718;55,672.916;56,578.793;56,460.538;57,455.308;56,352.197;56,208.168;56,330.948;49,728.236;52,819.990;56,415.783;55,317.396;2022
Andorra;Gross domestic product per capita, current prices;National currency;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;37,022.478;37,367.712;35,577.998;34,367.264;34,897.123;35,054.230;35,795.910;35,507.661;35,775.497;36,346.543;32,443.633;35,342.554;39,347.821;40,488.014;2022
Andorra;Gross domestic product per capita, current prices;U.S. dollars;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;49,030.229;51,957.313;45,713.970;45,630.195;46,299.282;38,877.485;39,595.317;40,017.741;42,229.903;40,688.491;36,973.845;41,806.876;41,378.881;43,784.571;2022
Andorra;Gross domestic product per capita, current prices;"Purchasing power parity; international dollars";Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;50,894.764;52,326.275;51,193.130;50,929.548;52,686.154;52,747.885;55,695.334;56,352.197;57,495.778;58,588.585;52,404.246;58,214.518;66,555.321;67,638.329;2022
Andorra;Output gap in percent of potential GDP;Percent of potential GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Andorra;Gross domestic product based on purchasing-power-parity (PPP) share of world total;Percent;Units;0.004;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.004;0.004;0.004;0.004;0.004;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;0.003;2022
Andorra;Implied PPP conversion rate;National currency per current international dollar;Units;0.698;0.704;0.716;0.724;0.727;0.728;0.731;0.735;0.737;0.734;0.727;0.714;0.695;0.675;0.662;0.665;0.643;0.630;0.622;0.620;0.619;0.607;0.591;0.599;2022
Andorra;Total investment;Percent of GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Andorra;Gross national savings;Percent of GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Andorra;Inflation, average consumer prices;Index;Units;n/a;72.611;74.882;77.170;79.413;82.213;85.241;87.508;91.312;90.201;91.740;94.081;95.461;95.914;95.822;94.737;94.337;96.777;97.741;98.259;98.350;99.999;106.202;112.157;2023
Andorra;Inflation, average consumer prices;Percent change;Units;n/a;n/a;3.127;3.056;2.906;3.527;3.682;2.659;4.347;-1.217;1.706;2.552;1.467;0.475;-0.096;-1.132;-0.422;2.586;0.996;0.530;0.092;1.677;6.203;5.607;2023
Andorra;Inflation, end of period consumer prices;Index;Units;n/a;73.730;75.990;78.090;80.680;83.320;85.830;89.330;90.120;91.020;92.570;94.570;95.570;95.740;94.910;94.410;95.300;97.560;98.050;98.980;98.440;101.670;108.940;113.910;2023
Andorra;Inflation, end of period consumer prices;Percent change;Units;n/a;n/a;3.065;2.764;3.317;3.272;3.012;4.078;0.884;0.999;1.703;2.161;1.057;0.178;-0.867;-0.527;0.943;2.371;0.502;0.948;-0.546;3.281;7.151;4.562;2023
Andorra;Volume of imports of goods and services;Percent change;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Andorra;Volume of Imports of goods;Percent change;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Andorra;Volume of exports of goods and services;Percent change;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Andorra;Volume of exports of goods;Percent change;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Andorra;Unemployment rate;Percent of total labor force;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;3.000;3.675;5.950;6.225;5.325;3.875;3.300;2.350;1.775;2.075;2.925;3.300;2.100;1.500;2023
Andorra;Employment;Persons;Millions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;0.043;0.042;0.040;0.040;0.040;0.041;0.042;0.043;0.045;0.045;0.045;0.047;0.049;0.052;2023
Andorra;Population;Persons;Millions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;0.070;0.070;0.070;0.070;0.071;0.072;0.073;0.075;0.076;0.078;0.078;0.080;0.082;0.085;2023
Andorra;General government revenue;National currency;Billions;n/a;0.473;0.485;0.544;0.596;0.592;0.654;0.715;0.733;0.698;0.742;0.769;0.801;0.849;0.833;0.880;1.011;1.014;1.052;1.075;1.045;1.065;1.275;1.335;2022
Andorra;General government revenue;Percent of GDP;Units;n/a;27.362;25.977;25.980;25.545;23.305;23.753;24.774;26.269;26.406;28.501;29.514;32.282;35.323;33.805;34.982;38.636;38.190;38.601;38.150;41.270;37.877;39.731;38.758;2022
Andorra;General government total expenditure;National currency;Billions;n/a;0.462;0.466;0.507;0.552;0.594;0.694;0.797;0.822;0.791;0.751;0.759;0.842;0.769;0.780;0.838;0.905;0.926;0.979;1.010;1.072;1.098;1.120;1.258;2022
Andorra;General government total expenditure;Percent of GDP;Units;n/a;26.704;25.000;24.216;23.690;23.387;25.189;27.602;29.461;29.916;28.850;29.109;33.935;31.962;31.662;33.329;34.568;34.852;35.930;35.844;42.336;39.044;34.889;36.523;2022
Andorra;General government net lending/borrowing;National currency;Billions;n/a;0.011;0.018;0.037;0.043;-0.002;-0.040;-0.082;-0.089;-0.093;-0.009;0.011;-0.041;0.081;0.053;0.042;0.106;0.089;0.073;0.065;-0.027;-0.033;0.155;0.077;2022
Andorra;General government net lending/borrowing;Percent of GDP;Units;n/a;0.658;0.978;1.764;1.855;-0.081;-1.436;-2.828;-3.192;-3.510;-0.349;0.405;-1.653;3.360;2.143;1.654;4.068;3.338;2.671;2.306;-1.066;-1.166;4.843;2.235;2022
Andorra;General government structural balance;National currency;Billions;;;;;;;;;;;;;;;;;;;;;;;;;
Andorra;General government structural balance;Percent of potential GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Andorra;General government primary net lending/borrowing;National currency;Billions;;;;;;;;;;;;;;;;;;;;;;;;;
Andorra;General government primary net lending/borrowing;Percent of GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Andorra;General government net debt;National currency;Billions;;;;;;;;;;;;;;;;;;;;;;;;;
Andorra;General government net debt;Percent of GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Andorra;General government gross debt;National currency;Billions;n/a;0.273;0.285;0.317;0.352;0.375;0.473;0.603;0.774;0.886;0.911;0.951;1.031;1.023;1.035;1.030;1.041;1.005;0.990;0.997;1.173;1.367;1.249;1.255;2022
Andorra;General government gross debt;Percent of GDP;Units;n/a;15.774;15.266;15.163;15.105;14.760;17.165;20.872;27.749;33.512;35.020;36.493;41.532;42.533;42.025;40.955;39.773;37.854;36.344;35.365;46.353;48.614;38.915;36.420;2022
Andorra;Gross domestic product corresponding to fiscal year, current prices;National currency;Billions;1.551;1.729;1.866;2.092;2.332;2.541;2.755;2.888;2.789;2.645;2.602;2.607;2.482;2.405;2.463;2.515;2.617;2.656;2.725;2.818;2.531;2.811;3.210;3.446;2022
Andorra;Current account balance;U.S. dollars;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;0.568;0.448;0.468;0.582;0.644;2022
Andorra;Current account balance;Percent of GDP;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;18.010;15.526;14.060;17.251;17.295;2022
Angola;Gross domestic product, constant prices;National currency;Billions;561.760;585.388;665.385;685.279;760.338;874.608;975.606;1,112.289;1,236.487;1,247.104;1,307.703;1,353.106;1,468.691;1,541.458;1,615.797;1,631.043;1,588.961;1,586.577;1,565.693;1,554.699;1,467.041;1,484.632;1,529.836;1,537.028;2022
Angola;Gross domestic product, constant prices;Percent change;Units;3.055;4.206;13.666;2.990;10.953;15.029;11.548;14.010;11.166;0.859;4.859;3.472;8.542;4.955;4.823;0.944;-2.580;-0.150;-1.316;-0.702;-5.638;1.199;3.045;0.470;2022
Angola;Gross domestic product, current prices;National currency;Billions;112.118;241.088;665.385;1,328.940;1,967.571;3,222.352;4,209.762;5,006.335;6,643.353;5,577.341;7,701.651;10,500.942;12,224.950;13,195.004;14,323.859;13,950.291;16,549.565;20,245.349;25,627.711;30,833.449;33,040.986;47,270.408;56,769.272;64,677.833;2022
Angola;Gross domestic product, current prices;U.S. dollars;Billions;11.166;10.930;15.286;17.813;23.552;36.971;52.381;65.266;88.539;70.307;83.799;111.790;128.053;136.710;145.712;116.194;101.124;122.022;101.353;84.516;57.139;74.861;122.826;94.381;2022
Angola;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;53.643;57.158;65.978;69.293;78.949;93.662;107.700;126.116;142.899;145.015;153.909;162.539;186.124;199.866;220.365;204.604;204.875;217.805;219.862;221.983;212.233;224.625;247.761;258.000;2022
Angola;Gross domestic product, deflator;Index;Units;19.958;41.184;100.000;193.927;258.776;368.434;431.502;450.093;537.276;447.224;588.945;776.062;832.371;856.008;886.489;855.299;1,041.534;1,276.039;1,636.828;1,983.243;2,252.220;3,183.981;3,710.807;4,207.981;2022
Angola;Gross domestic product per capita, constant prices;National currency;Units;34,266.089;34,553.316;37,986.985;37,809.869;40,505.722;44,964.800;48,387.514;53,194.925;57,003.260;55,407.926;55,970.411;55,777.239;58,308.462;58,953.534;59,561.223;57,987.037;54,500.927;52,520.666;50,064.479;48,053.363;43,885.939;43,028.117;42,838.875;41,786.646;2021
Angola;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;4,704.042;4,743.472;5,214.845;5,190.531;5,560.617;6,172.758;6,642.628;7,302.588;7,825.396;7,606.389;7,683.606;7,657.088;8,004.574;8,093.129;8,176.552;7,960.448;7,481.876;7,210.026;6,872.841;6,596.756;6,024.653;5,906.891;5,880.912;5,736.462;2021
Angola;Gross domestic product per capita, current prices;National currency;Units;6,838.910;14,230.528;37,986.985;73,323.491;104,819.047;165,665.456;208,793.325;239,426.622;306,264.956;247,797.295;329,634.926;432,865.897;485,342.548;504,646.902;528,003.578;495,962.359;567,645.673;670,184.333;819,469.645;953,014.825;988,408.094;1,370,006.891;1,589,667.798;1,758,374.133;2021
Angola;Gross domestic product per capita, current prices;U.S. dollars;Units;681.129;645.145;872.658;982.806;1,254.696;1,900.724;2,597.964;3,121.349;4,081.718;3,123.699;3,586.664;4,608.155;5,083.827;5,228.511;5,371.217;4,130.930;3,468.518;4,039.300;3,240.858;2,612.246;1,709.283;2,169.648;3,439.391;2,565.912;2021
Angola;Gross domestic product per capita, current prices;"Purchasing power parity; international dollars";Units;3,272.094;3,373.814;3,766.721;3,823.175;4,205.898;4,815.314;5,341.657;6,031.461;6,587.775;6,442.897;6,587.404;6,700.114;7,389.315;7,643.922;8,123.048;7,274.090;7,027.147;7,210.026;7,030.284;6,861.141;6,348.855;6,510.164;6,937.881;7,014.153;2021
Angola;Output gap in percent of potential GDP;Percent of potential GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Angola;Gross domestic product based on purchasing-power-parity (PPP) share of world total;Percent;Units;0.106;0.107;0.119;0.118;0.124;0.136;0.144;0.156;0.169;0.171;0.170;0.170;0.184;0.189;0.201;0.182;0.176;0.178;0.169;0.163;0.159;0.151;0.151;0.147;2022
Angola;Implied PPP conversion rate;National currency per current international dollar;Units;2.090;4.218;10.085;19.179;24.922;34.404;39.088;39.696;46.490;38.461;50.040;64.606;65.682;66.019;65.001;68.182;80.779;92.952;116.563;138.900;155.683;210.441;229.129;250.689;2022
Angola;Total investment;Percent of GDP;Units;30.880;30.880;30.493;30.451;30.894;27.557;23.301;25.731;30.804;42.821;28.197;26.424;26.668;26.143;27.500;34.202;27.215;24.151;21.355;20.967;25.416;24.908;24.135;23.164;2022
Angola;Gross national savings;Percent of GDP;Units;38.005;17.787;26.171;26.200;33.747;41.322;43.622;40.336;37.776;26.529;34.689;38.073;37.416;32.143;26.873;28.374;24.347;23.517;28.659;27.045;26.942;36.128;33.720;26.234;2022
Angola;Inflation, average consumer prices;Index;Units;2.707;6.838;14.284;28.313;40.637;49.968;56.616;63.551;71.472;81.278;93.047;105.594;116.454;126.681;135.927;148.377;193.920;251.795;301.218;352.664;431.227;542.334;658.179;747.946;2023
